Дата	Характерный день	Торговый час	Характерный час	График ППП, МВтч	"Объем Торгового графика (скорректированное плановое почасовое потребление) МВт*час"	Объем покупки МВт*час	В т.ч. потери, отнесенные к объему покупки	Фактическое собственное потребление, МВтч	Покупка (+) / Продажа (-) на БР (BR+/-), МВтч	Объем покупки на БР (BR+), МВтч	Объем продажи на БР (BR-), МВтч
13.04.2015	рабочий день	11	полупик	3,15	3,15	3,248	0,098	1,275	-1,875	0	1,875
13.04.2015	рабочий день	12	полупик	3,15	3,15	3,248	0,098	1,6	-1,55	0	1,55
13.04.2015	рабочий день	13	полупик	3,15	3,15	3,248	0,098	1,714	-1,436	0	1,436
13.04.2015	рабочий день	14	полупик	3,15	3,15	3,248	0,098	2,834	-0,316	0	0,316
13.04.2015	рабочий день	15	полупик	3,15	3,15	3,246	0,096	3,028	-0,122	0	0,122
13.04.2015	рабочий день	16	полупик	3,15	3,15	3,245	0,095	3,054	-0,096	0	0,096
13.04.2015	рабочий день	17	полупик	3,15	3,15	3,244	0,094	3,043	-0,107	0	0,107
13.04.2015	рабочий день	18	полупик	3,15	3,15	3,244	0,094	3,052	-0,098	0	0,098
13.04.2015	рабочий день	19	полупик	3,15	3,15	3,247	0,097	2,328	-0,822	0	0,822
13.04.2015	рабочий день	20	пик	3,15	3,15	3,249	0,099	2,808	-0,342	0	0,342
13.04.2015	рабочий день	21	полупик	3,15	3,15	3,251	0,101	2,703	-0,447	0	0,447
13.04.2015	рабочий день	22	полупик	3,15	3,15	3,249	0,099	3,033	-0,117	0	0,117
13.04.2015	рабочий день	23	минимум	3,15	3,15	3,248	0,098	2,922	-0,228	0	0,228
14.04.2015	рабочий день	0	минимум	3,15	3,15	3,253	0,103	2,843	-0,307	0	0,307
14.04.2015	рабочий день	1	минимум	3,15	3,15	3,251	0,101	2,506	-0,644	0	0,644
14.04.2015	рабочий день	2	минимум	3,15	3,15	3,249	0,099	1,733	-1,417	0	1,417
14.04.2015	рабочий день	3	минимум	3,15	3,15	3,25	0,1	2,897	-0,253	0	0,253
14.04.2015	рабочий день	4	минимум	3,15	3,15	3,253	0,103	2,855	-0,295	0	0,295
14.04.2015	рабочий день	5	минимум	3,15	3,15	3,252	0,102	2,898	-0,252	0	0,252
14.04.2015	рабочий день	6	минимум	3,15	3,15	3,25	0,1	2,987	-0,163	0	0,163
14.04.2015	рабочий день	7	полупик	3,15	3,15	3,25	0,1	2,939	-0,211	0	0,211
14.04.2015	рабочий день	8	полупик	3,15	3,15	3,25	0,1	2,952	-0,198	0	0,198
14.04.2015	рабочий день	9	пик	3,15	3,15	3,253	0,103	2,98	-0,17	0	0,17
14.04.2015	рабочий день	10	пик	3,15	3,15	3,255	0,105	2,96	-0,19	0	0,19
14.04.2015	рабочий день	11	полупик	3,15	3,15	3,254	0,104	2,95	-0,2	0	0,2
14.04.2015	рабочий день	12	полупик	3,15	3,15	3,255	0,105	2,969	-0,181	0	0,181
14.04.2015	рабочий день	13	полупик	3,15	3,15	3,256	0,106	3,086	-0,064	0	0,064
14.04.2015	рабочий день	14	полупик	3,15	3,15	3,256	0,106	2,645	-0,505	0	0,505
14.04.2015	рабочий день	15	полупик	3,15	3,15	3,253	0,103	1,916	-1,234	0	1,234
14.04.2015	рабочий день	16	полупик	3,15	3,15	3,252	0,102	2,875	-0,275	0	0,275
14.04.2015	рабочий день	17	полупик	3,15	3,15	3,25	0,1	2,884	-0,266	0	0,266
14.04.2015	рабочий день	18	полупик	3,15	3,15	3,249	0,099	2,926	-0,224	0	0,224
14.04.2015	рабочий день	19	полупик	3,15	3,15	3,252	0,102	2,923	-0,227	0	0,227
14.04.2015	рабочий день	20	пик	3,15	3,15	3,254	0,104	2,945	-0,205	0	0,205
14.04.2015	рабочий день	21	полупик	3,15	3,15	3,258	0,108	2,947	-0,203	0	0,203
14.04.2015	рабочий день	22	полупик	3,15	3,15	3,256	0,106	2,968	-0,182	0	0,182
14.04.2015	рабочий день	23	минимум	3,15	3,15	3,256	0,106	2,868	-0,282	0	0,282
15.04.2015	рабочий день	0	минимум	3,15	3,15	3,25	0,1	2,786	-0,364	0	0,364
15.04.2015	рабочий день	1	минимум	3,15	3,15	3,247	0,097	1,974	-1,176	0	1,176
15.04.2015	рабочий день	2	минимум	3,15	3,15	3,247	0,097	1,739	-1,411	0	1,411
15.04.2015	рабочий день	3	минимум	3,15	3,15	3,252	0,102	2,99	-0,16	0	0,16
15.04.2015	рабочий день	4	минимум	3,15	3,15	3,251	0,101	3,211	0,061	0,061	0
15.04.2015	рабочий день	5	минимум	3,15	3,15	3,249	0,099	3,3	0,15	0,15	0
15.04.2015	рабочий день	6	минимум	3,15	3,15	3,249	0,099	3,155	0,005	0,005	0
15.04.2015	рабочий день	7	полупик	3,15	3,15	3,25	0,1	3,134	-0,016	0	0,016
15.04.2015	рабочий день	8	полупик	3,15	3,15	3,254	0,104	3,207	0,057	0,057	0
15.04.2015	рабочий день	9	пик	3,15	3,15	3,254	0,104	3,023	-0,127	0	0,127
15.04.2015	рабочий день	10	пик	3,15	3,15	3,255	0,105	3,214	0,064	0,064	0
15.04.2015	рабочий день	11	полупик	3,15	3,15	3,256	0,106	3,193	0,043	0,043	0
15.04.2015	рабочий день	12	полупик	3,15	3,15	3,256	0,106	3,2	0,05	0,05	0
15.04.2015	рабочий день	13	полупик	3,15	3,15	3,257	0,107	3,119	-0,031	0	0,031
15.04.2015	рабочий день	14	полупик	3,15	3,15	3,258	0,108	2,99	-0,16	0	0,16
15.04.2015	рабочий день	15	полупик	3,15	3,15	3,257	0,107	3,157	0,007	0,007	0
15.04.2015	рабочий день	16	полупик	3,15	3,15	3,254	0,104	3,075	-0,075	0	0,075
15.04.2015	рабочий день	17	полупик	3,15	3,15	3,253	0,103	3,045	-0,105	0	0,105
15.04.2015	рабочий день	18	полупик	3,15	3,15	3,25	0,1	3,018	-0,132	0	0,132
15.04.2015	рабочий день	19	полупик	3,15	3,15	3,254	0,104	2,903	-0,247	0	0,247
15.04.2015	рабочий день	20	пик	3,15	3,15	3,257	0,107	2,84	-0,31	0	0,31
15.04.2015	рабочий день	21	полупик	3,15	3,15	3,259	0,109	3,049	-0,101	0	0,101
15.04.2015	рабочий день	22	полупик	3,15	3,15	3,258	0,108	3,029	-0,121	0	0,121
15.04.2015	рабочий день	23	минимум	3,15	3,15	3,257	0,107	3,041	-0,109	0	0,109
16.04.2015	рабочий день	0	минимум	3,15	3,15	3,256	0,106	2,987	-0,163	0	0,163
16.04.2015	рабочий день	1	минимум	3,15	3,15	3,256	0,106	3,068	-0,082	0	0,082
16.04.2015	рабочий день	2	минимум	3,15	3,15	3,255	0,105	3,019	-0,131	0	0,131
16.04.2015	рабочий день	3	минимум	3,15	3,15	3,254	0,104	3,02	-0,13	0	0,13
16.04.2015	рабочий день	4	минимум	3,15	3,15	3,253	0,103	3,071	-0,079	0	0,079
16.04.2015	рабочий день	5	минимум	3,15	3,15	3,25	0,1	2,989	-0,161	0	0,161
16.04.2015	рабочий день	6	минимум	3,15	3,15	3,251	0,101	3,08	-0,07	0	0,07
16.04.2015	рабочий день	7	полупик	3,15	3,15	3,252	0,102	2,99	-0,16	0	0,16
16.04.2015	рабочий день	8	полупик	3,15	3,15	3,254	0,104	2,968	-0,182	0	0,182
16.04.2015	рабочий день	9	пик	3,15	3,15	3,254	0,104	3,14	-0,01	0	0,01
16.04.2015	рабочий день	10	пик	3,15	3,15	3,255	0,105	3,078	-0,072	0	0,072
16.04.2015	рабочий день	11	полупик	3,15	3,15	3,256	0,106	2,957	-0,193	0	0,193
16.04.2015	рабочий день	12	полупик	3,15	3,15	3,256	0,106	1,532	-1,618	0	1,618
16.04.2015	рабочий день	13	полупик	3,15	3,15	3,256	0,106	1,085	-2,065	0	2,065
16.04.2015	рабочий день	14	полупик	3,15	3,15	3,256	0,106	1,035	-2,115	0	2,115
16.04.2015	рабочий день	15	полупик	3,15	3,15	3,254	0,104	1,01	-2,14	0	2,14
16.04.2015	рабочий день	16	полупик	3,15	3,15	3,254	0,104	1,009	-2,141	0	2,141
16.04.2015	рабочий день	17	полупик	3,15	3,15	3,253	0,103	0,967	-2,183	0	2,183
16.04.2015	рабочий день	18	полупик	3,15	3,15	3,251	0,101	1,011	-2,139	0	2,139
16.04.2015	рабочий день	19	полупик	3,15	3,15	3,254	0,104	0,846	-2,304	0	2,304
16.04.2015	рабочий день	20	пик	3,15	3,15	3,255	0,105	0,657	-2,493	0	2,493
16.04.2015	рабочий день	21	полупик	3,15	3,15	3,258	0,108	0,877	-2,273	0	2,273
16.04.2015	рабочий день	22	полупик	3,15	3,15	3,255	0,105	0,97	-2,18	0	2,18
16.04.2015	рабочий день	23	минимум	3,15	3,15	3,255	0,105	0,938	-2,212	0	2,212
17.04.2015	рабочий день	0	минимум	3,15	3,15	3,255	0,105	0,917	-2,233	0	2,233
17.04.2015	рабочий день	1	минимум	3,15	3,15	3,255	0,105	0,919	-2,231	0	2,231
17.04.2015	рабочий день	2	минимум	2,5	2,5	2,581	0,081	0,916	-1,584	0	1,584
17.04.2015	рабочий день	3	минимум	1,5	1,5	1,549	0,049	0,932	-0,568	0	0,568
17.04.2015	рабочий день	4	минимум	1,1	1,1	1,136	0,036	0,932	-0,168	0	0,168
17.04.2015	рабочий день	5	минимум	1,1	1,1	1,135	0,035	0,77	-0,33	0	0,33
17.04.2015	рабочий день	6	минимум	1,1	1,1	1,135	0,035	1,054	-0,046	0	0,046
17.04.2015	рабочий день	7	полупик	1,1	1,1	1,135	0,035	1,081	-0,019	0	0,019
17.04.2015	рабочий день	8	полупик	1,1	1,1	1,136	0,036	0,881	-0,219	0	0,219
17.04.2015	рабочий день	9	пик	1,1	1,1	1,136	0,036	0,911	-0,189	0	0,189
17.04.2015	рабочий день	10	пик	1,1	1,1	1,136	0,036	0,877	-0,223	0	0,223
17.04.2015	рабочий день	11	полупик	1,1	1,1	1,136	0,036	0,892	-0,208	0	0,208
17.04.2015	рабочий день	12	полупик	1,1	1,1	1,136	0,036	0,772	-0,328	0	0,328
17.04.2015	рабочий день	13	полупик	1,1	1,1	1,136	0,036	1,073	-0,027	0	0,027
17.04.2015	рабочий день	14	полупик	1,1	1,1	1,136	0,036	1,096	-0,004	0	0,004
17.04.2015	рабочий день	15	полупик	1,1	1,1	1,136	0,036	0,925	-0,175	0	0,175
17.04.2015	рабочий день	16	полупик	1,1	1,1	1,136	0,036	1,269	0,169	0,169	0
17.04.2015	рабочий день	17	полупик	1,1	1,1	1,136	0,036	1,29	0,19	0,19	0
17.04.2015	рабочий день	18	полупик	1,1	1,1	1,135	0,035	1,584	0,484	0,484	0
17.04.2015	рабочий день	19	полупик	1,15	1,15	1,188	0,038	1,677	0,527	0,527	0
17.04.2015	рабочий день	20	пик	1,25	1,25	1,292	0,042	1,778	0,528	0,528	0
17.04.2015	рабочий день	21	полупик	1,5	1,5	1,551	0,051	2,688	1,188	1,188	0
17.04.2015	рабочий день	22	полупик	1,9	1,9	1,961	0,061	2,664	0,764	0,764	0
17.04.2015	рабочий день	23	минимум	2,5	2,5	2,582	0,082	2,943	0,443	0,443	0
18.04.2015	выходной	0	минимум	3,15	3,15	3,246	0,096	1,963	-1,187	0	1,187
18.04.2015	выходной	1	минимум	3,15	3,15	3,245	0,095	2,881	-0,269	0	0,269
18.04.2015	выходной	2	минимум	3,15	3,15	3,247	0,097	1,641	-1,509	0	1,509
18.04.2015	выходной	3	минимум	3,15	3,15	3,249	0,099	2,868	-0,282	0	0,282
18.04.2015	выходной	4	минимум	3,15	3,15	3,245	0,095	1,557	-1,593	0	1,593
18.04.2015	выходной	5	минимум	3,15	3,15	3,242	0,092	1,317	-1,833	0	1,833
18.04.2015	выходной	6	минимум	3,15	3,15	3,242	0,092	1,442	-1,708	0	1,708
18.04.2015	выходной	7	минимум	3,15	3,15	3,242	0,092	1,431	-1,719	0	1,719
18.04.2015	выходной	8	полупик	3,15	3,15	3,243	0,093	1,638	-1,512	0	1,512
18.04.2015	выходной	9	полупик	3,15	3,15	3,244	0,094	1,721	-1,429	0	1,429
18.04.2015	выходной	10	полупик	3,15	3,15	3,246	0,096	2,134	-1,016	0	1,016
18.04.2015	выходной	11	полупик	3,15	3,15	3,245	0,095	2,98	-0,17	0	0,17
18.04.2015	выходной	12	полупик	3,15	3,15	3,245	0,095	1,881	-1,269	0	1,269
18.04.2015	выходной	13	полупик	3,15	3,15	3,245	0,095	2,128	-1,022	0	1,022
18.04.2015	выходной	14	полупик	3,15	3,15	3,244	0,094	2,925	-0,225	0	0,225
18.04.2015	выходной	15	полупик	3,15	3,15	3,245	0,095	2,953	-0,197	0	0,197
18.04.2015	выходной	16	полупик	3,15	3,15	3,244	0,094	2,972	-0,178	0	0,178
18.04.2015	выходной	17	полупик	3,15	3,15	3,244	0,094	2,968	-0,182	0	0,182
18.04.2015	выходной	18	полупик	3,15	3,15	3,241	0,091	3,03	-0,12	0	0,12
18.04.2015	выходной	19	полупик	3,15	3,15	3,243	0,093	3,028	-0,122	0	0,122
18.04.2015	выходной	20	полупик	3,15	3,15	3,245	0,095	3,052	-0,098	0	0,098
18.04.2015	выходной	21	полупик	3,15	3,15	3,248	0,098	3,018	-0,132	0	0,132
18.04.2015	выходной	22	полупик	3,15	3,15	3,25	0,1	2,966	-0,184	0	0,184
18.04.2015	выходной	23	минимум	3,15	3,15	3,249	0,099	3,062	-0,088	0	0,088
19.04.2015	выходной	0	минимум	3,15	3,15	3,246	0,096	3,07	-0,08	0	0,08
19.04.2015	выходной	1	минимум	3,15	3,15	3,249	0,099	2,98	-0,17	0	0,17
19.04.2015	выходной	2	минимум	3,15	3,15	3,249	0,099	2,889	-0,261	0	0,261
19.04.2015	выходной	3	минимум	3,15	3,15	3,248	0,098	3,033	-0,117	0	0,117
19.04.2015	выходной	4	минимум	3,15	3,15	3,248	0,098	3,014	-0,136	0	0,136
19.04.2015	выходной	5	минимум	3,15	3,15	3,244	0,094	3,086	-0,064	0	0,064
19.04.2015	выходной	6	минимум	3,15	3,15	3,246	0,096	2,983	-0,167	0	0,167
19.04.2015	выходной	7	минимум	3,15	3,15	3,245	0,095	2,883	-0,267	0	0,267
19.04.2015	выходной	8	полупик	3,15	3,15	3,244	0,094	3,132	-0,018	0	0,018
19.04.2015	выходной	9	полупик	3,15	3,15	3,244	0,094	3,102	-0,048	0	0,048
19.04.2015	выходной	10	полупик	3,15	3,15	3,244	0,094	2,848	-0,302	0	0,302
19.04.2015	выходной	11	полупик	3,15	3,15	3,245	0,095	2,958	-0,192	0	0,192
19.04.2015	выходной	12	полупик	3,15	3,15	3,245	0,095	3,003	-0,147	0	0,147
19.04.2015	выходной	13	полупик	3,15	3,15	3,245	0,095	3,03	-0,12	0	0,12
19.04.2015	выходной	14	полупик	3,15	3,15	3,245	0,095	3,011	-0,139	0	0,139
19.04.2015	выходной	15	полупик	3,15	3,15	3,245	0,095	2,924	-0,226	0	0,226
19.04.2015	выходной	16	полупик	3,15	3,15	3,244	0,094	2,957	-0,193	0	0,193
19.04.2015	выходной	17	полупик	3,15	3,15	3,243	0,093	2,999	-0,151	0	0,151
19.04.2015	выходной	18	полупик	3,15	3,15	3,242	0,092	2,564	-0,586	0	0,586
19.04.2015	выходной	19	полупик	3,15	3,15	3,245	0,095	2,859	-0,291	0	0,291
19.04.2015	выходной	20	полупик	3,15	3,15	3,248	0,098	2,857	-0,293	0	0,293
19.04.2015	выходной	21	полупик	3,15	3,15	3,253	0,103	3,012	-0,138	0	0,138
19.04.2015	выходной	22	полупик	3,15	3,15	3,254	0,104	3,01	-0,14	0	0,14
19.04.2015	выходной	23	минимум	3,15	3,15	3,254	0,104	3,011	-0,139	0	0,139
20.04.2015	рабочий день	0	минимум	3,15	3,15	3,246	0,096	2,925	-0,225	0	0,225
20.04.2015	рабочий день	1	минимум	3,15	3,15	3,248	0,098	3,005	-0,145	0	0,145
20.04.2015	рабочий день	2	минимум	3,15	3,15	3,247	0,097	2,813	-0,337	0	0,337
20.04.2015	рабочий день	3	минимум	3,15	3,15	3,248	0,098	2,905	-0,245	0	0,245
20.04.2015	рабочий день	4	минимум	3,15	3,15	3,245	0,095	2,986	-0,164	0	0,164
20.04.2015	рабочий день	5	минимум	3,15	3,15	3,244	0,094	3,064	-0,086	0	0,086
20.04.2015	рабочий день	6	минимум	3,15	3,15	3,243	0,093	3,129	-0,021	0	0,021
20.04.2015	рабочий день	7	полупик	3,15	3,15	3,247	0,097	3,097	-0,053	0	0,053
20.04.2015	рабочий день	8	полупик	3,15	3,15	3,251	0,101	3,078	-0,072	0	0,072
20.04.2015	рабочий день	9	пик	3,15	3,15	3,252	0,102	3,155	0,005	0,005	0
20.04.2015	рабочий день	10	пик	3,15	3,15	3,253	0,103	3,173	0,023	0,023	0
20.04.2015	рабочий день	11	полупик	3,15	3,15	3,254	0,104	3,171	0,021	0,021	0
20.04.2015	рабочий день	12	полупик	3,15	3,15	3,254	0,104	3,141	-0,009	0	0,009
20.04.2015	рабочий день	13	полупик	3,15	3,15	3,255	0,105	3,199	0,049	0,049	0
20.04.2015	рабочий день	14	полупик	3,15	3,15	3,256	0,106	3,215	0,065	0,065	0
20.04.2015	рабочий день	15	полупик	3,15	3,15	3,255	0,105	3,062	-0,088	0	0,088
20.04.2015	рабочий день	16	полупик	3,15	3,15	3,253	0,103	2,149	-1,001	0	1,001
20.04.2015	рабочий день	17	полупик	3,15	3,15	3,251	0,101	1,686	-1,464	0	1,464
20.04.2015	рабочий день	18	полупик	3,15	3,15	3,249	0,099	2,719	-0,431	0	0,431
20.04.2015	рабочий день	19	полупик	3,15	3,15	3,251	0,101	3,129	-0,021	0	0,021
20.04.2015	рабочий день	20	пик	3,15	3,15	3,25	0,1	3,159	0,009	0,009	0
20.04.2015	рабочий день	21	полупик	3,15	3,15	3,253	0,103	3,104	-0,046	0	0,046
20.04.2015	рабочий день	22	полупик	3,15	3,15	3,254	0,104	3,158	0,008	0,008	0
20.04.2015	рабочий день	23	минимум	3,15	3,15	3,251	0,101	3,168	0,018	0,018	0
21.04.2015	рабочий день	0	минимум	3,15	3,15	3,247	0,097	2,839	-0,311	0	0,311
21.04.2015	рабочий день	1	минимум	3,15	3,15	3,244	0,094	3,015	-0,135	0	0,135
21.04.2015	рабочий день	2	минимум	3,15	3,15	3,244	0,094	3,071	-0,079	0	0,079
21.04.2015	рабочий день	3	минимум	3,15	3,15	3,244	0,094	3,001	-0,149	0	0,149
21.04.2015	рабочий день	4	минимум	3,15	3,15	3,246	0,096	3,104	-0,046	0	0,046
21.04.2015	рабочий день	5	минимум	3,15	3,15	3,248	0,098	3,06	-0,09	0	0,09
21.04.2015	рабочий день	6	минимум	3,15	3,15	3,245	0,095	3,132	-0,018	0	0,018
21.04.2015	рабочий день	7	полупик	3,15	3,15	3,249	0,099	2,963	-0,187	0	0,187
21.04.2015	рабочий день	8	полупик	3,15	3,15	3,254	0,104	2,993	-0,157	0	0,157
21.04.2015	рабочий день	9	пик	3,15	3,15	3,25	0,1	3,037	-0,113	0	0,113
21.04.2015	рабочий день	10	пик	3,15	3,15	3,251	0,101	3,042	-0,108	0	0,108
21.04.2015	рабочий день	11	полупик	3,15	3,15	3,256	0,106	2,997	-0,153	0	0,153
21.04.2015	рабочий день	12	полупик	3,15	3,15	3,251	0,101	2,94	-0,21	0	0,21
21.04.2015	рабочий день	13	полупик	3,15	3,15	3,252	0,102	3,009	-0,141	0	0,141
21.04.2015	рабочий день	14	полупик	3,15	3,15	3,257	0,107	2,92	-0,23	0	0,23
21.04.2015	рабочий день	15	полупик	3,15	3,15	3,251	0,101	2,891	-0,259	0	0,259
21.04.2015	рабочий день	16	полупик	3,15	3,15	3,249	0,099	2,908	-0,242	0	0,242
21.04.2015	рабочий день	17	полупик	3,15	3,15	3,254	0,104	2,971	-0,179	0	0,179
21.04.2015	рабочий день	18	полупик	3,15	3,15	3,251	0,101	3,01	-0,14	0	0,14
21.04.2015	рабочий день	19	полупик	3,15	3,15	3,254	0,104	2,963	-0,187	0	0,187
21.04.2015	рабочий день	20	пик	3,15	3,15	3,257	0,107	3,037	-0,113	0	0,113
21.04.2015	рабочий день	21	полупик	3,15	3,15	3,261	0,111	3,051	-0,099	0	0,099
